trade_id,user_id,token_id,trade_date,quantity,price
26769,97,86,2025-12-28,2,43.23
26770,1340,14,2025-12-20,4,31.83
26771,1245,46,2025-05-19,3,19.87
26772,614,30,2025-04-11,5,27.67
26773,1483,45,2025-06-12,3,34.77
26774,1164,34,2025-02-15,5,17.13
26775,7,50,2025-08-29,3,39.94
26776,1518,52,2025-07-22,1,33.13
26777,280,21,2025-07-13,3,45.62
26778,841,90,2025-09-30,5,39.09
26779,1734,14,2025-12-03,3,27.72
26780,1846,2,2025-04-06,5,38.42
26781,131,87,2025-09-23,9,46.85
26782,1814,86,2025-06-19,9,44.82
26783,993,72,2025-12-01,6,8.97
26784,1380,71,2025-07-14,7,35.85
26785,958,66,2025-05-02,7,14.71
26786,567,42,2025-04-26,7,14.4
26787,1307,77,2025-05-10,5,45.99
26788,1341,31,2025-09-27,4,13.72
26789,536,10,2025-06-12,3,1.0
26790,1255,4,2025-06-28,9,12.3
26791,1001,45,2025-04-29,5,46.99
26792,1070,4,2025-09-25,7,8.09
26793,376,41,2025-10-22,8,42.41
26794,652,55,2025-02-18,8,20.34
26795,761,67,2025-05-11,1,46.27
26796,1644,64,2025-03-16,6,26.03
26797,497,70,2025-06-25,7,23.53
26798,958,26,2025-01-31,8,19.4
26799,352,45,2025-07-12,10,39.85
26800,752,33,2025-07-07,6,12.33
26801,298,88,2025-02-27,1,44.1
26802,1503,21,2025-09-08,2,47.36
26803,715,92,2025-07-12,10,38.55
26804,688,10,2025-02-07,6,4.53
26805,1349,48,2025-10-09,8,16.23
26806,38,16,2025-11-18,1,41.27
26807,549,43,2025-12-26,4,26.89
26808,1225,8,2025-05-04,5,11.12
26809,659,96,2025-01-19,1,5.07
26810,1681,36,2025-12-30,5,22.41
26811,289,59,2025-05-15,10,39.16
26812,1502,90,2025-02-01,3,25.78
26813,1979,27,2025-01-30,8,45.5
26814,1001,96,2025-07-21,3,1.0
26815,131,43,2025-12-10,5,26.39
26816,118,20,2025-06-05,1,38.79
26817,1277,7,2025-03-19,6,25.76
26818,320,9,2025-12-09,8,6.86
26819,1946,96,2025-09-21,7,6.62
26820,82,56,2025-09-26,8,1.0
26821,1147,60,2025-11-14,2,42.15
26822,19,16,2025-09-04,7,47.35
26823,1734,97,2025-10-05,2,35.66
26824,277,65,2025-10-23,10,22.21
26825,793,63,2025-07-16,10,6.92
26826,910,5,2025-02-05,4,19.88
26827,988,74,2025-12-22,10,27.41
26828,444,80,2025-04-23,2,28.1
26829,505,65,2025-02-28,9,23.0
26830,1696,20,2025-03-13,5,44.13
26831,1384,54,2025-08-17,10,46.85
26832,316,28,2025-10-09,8,31.59
26833,1072,15,2025-04-17,7,9.5
26834,1213,59,2025-04-26,1,40.26
26835,121,48,2025-05-25,3,22.31
26836,1222,19,2025-09-22,2,28.57
26837,1027,31,2025-05-20,1,21.45
26838,159,77,2025-05-05,4,48.52
26839,1798,42,2025-10-26,6,10.5
26840,637,71,2025-06-18,5,37.23
26841,584,71,2025-12-20,5,36.13
26842,673,51,2025-06-29,2,34.98
26843,46,72,2025-08-16,10,6.98
26844,1440,11,2025-02-07,9,49.91
26845,1650,93,2025-10-25,9,12.5
26846,152,59,2025-12-01,10,46.46
26847,1815,18,2025-07-20,7,12.3
26848,1651,11,2025-10-02,7,49.92
26849,1303,7,2025-04-10,5,18.95
26850,941,36,2025-01-29,6,21.89
26851,1023,29,2025-08-05,6,40.58
26852,1932,39,2025-01-06,6,36.12
26853,1676,76,2025-02-09,6,26.81
26854,329,89,2025-09-02,8,39.76
26855,1213,50,2025-11-04,7,30.51
26856,1013,30,2025-06-07,8,29.38
26857,238,69,2025-11-29,2,11.99
26858,172,78,2025-02-06,7,21.72
26859,1883,16,2025-05-19,8,44.95
26860,481,27,2025-05-13,1,50.56
26861,62,54,2025-11-07,9,44.59
26862,333,67,2025-06-03,1,35.31
26863,238,9,2025-03-27,8,10.34
26864,1611,49,2025-01-16,6,18.33
26865,414,63,2025-09-05,8,9.98
26866,1339,26,2025-02-22,1,24.02
26867,171,78,2025-09-17,1,27.28
26868,1369,73,2025-04-07,10,48.31
26869,374,74,2025-09-03,4,40.11
26870,245,70,2025-10-25,2,14.18
26871,208,10,2025-03-26,3,3.48
26872,1605,22,2025-05-23,7,30.33
26873,1053,31,2025-06-03,10,14.12
26874,220,39,2025-08-15,7,44.83
26875,814,97,2025-12-08,9,37.23
26876,1214,24,2025-04-15,7,15.55
26877,525,75,2025-09-11,4,19.27
26878,348,30,2025-01-24,2,27.59
26879,1767,82,2025-12-25,9,44.46
26880,694,99,2025-02-28,2,17.9
26881,720,22,2025-02-08,6,17.24
26882,1487,74,2025-05-23,2,18.46
26883,164,3,2025-01-03,10,12.01
26884,1179,50,2025-01-01,5,31.86
26885,1678,25,2025-03-25,4,51.04
26886,1349,49,2025-07-13,7,14.99
26887,789,49,2025-01-05,3,10.65
26888,1631,58,2025-07-02,4,49.71
26889,880,80,2025-08-24,10,21.46
26890,283,65,2025-01-09,8,9.79
26891,145,55,2025-09-19,9,15.73
26892,461,9,2025-11-04,3,4.16
26893,1901,97,2025-04-25,4,47.23
26894,1143,62,2025-06-19,1,30.58
26895,368,82,2025-12-06,4,52.79
26896,49,48,2025-06-18,8,12.36
26897,1056,49,2025-01-16,4,17.5
26898,11,87,2025-06-23,1,35.62
26899,1408,93,2025-08-30,5,19.05
26900,422,37,2025-02-13,4,6.58
26901,1585,49,2025-09-22,3,19.34
26902,92,7,2025-03-16,8,12.94
26903,1191,41,2025-07-20,9,47.69
26904,1145,63,2025-02-14,7,8.49
26905,817,9,2025-12-19,8,13.21
26906,326,91,2025-05-16,8,21.85
26907,281,41,2025-04-26,9,48.11
26908,1345,81,2025-03-25,5,15.19
26909,1118,62,2025-09-28,5,19.41
26910,1233,38,2025-10-07,4,46.29
26911,1914,59,2025-08-15,9,36.1
26912,834,84,2025-12-16,10,22.98
26913,885,22,2025-11-10,8,24.72
26914,613,12,2025-04-16,8,22.77
26915,1017,70,2025-11-24,8,13.69
26916,1456,75,2025-03-06,2,27.89
26917,956,2,2025-10-27,7,33.79
26918,1014,69,2025-08-04,2,17.6
26919,798,97,2025-06-13,4,41.99
26920,525,82,2025-11-28,2,50.97
26921,490,75,2025-09-23,8,18.23
26922,81,39,2025-01-18,5,40.6
26923,1249,94,2025-12-21,4,48.07
26924,122,7,2025-06-21,7,17.2
26925,355,83,2025-04-20,6,35.51
26926,1888,61,2025-06-20,10,25.3
26927,1441,29,2025-04-28,8,36.02
26928,303,81,2025-04-25,9,20.28
26929,1603,33,2025-09-15,2,16.14
26930,1420,3,2025-11-09,8,13.26
26931,1583,51,2025-06-02,3,26.11
26932,555,23,2025-10-26,2,32.34
26933,1937,88,2025-05-16,5,36.09
26934,1354,67,2025-11-05,3,33.79
26935,364,1,2025-09-19,9,30.27
26936,386,21,2025-07-08,7,38.26
26937,18,39,2025-12-23,9,48.16
26938,362,13,2025-06-06,2,29.76
26939,411,39,2025-11-15,10,48.85
26940,1851,80,2025-08-05,7,32.45
26941,1120,92,2025-09-26,2,36.55
26942,1649,32,2025-04-12,5,9.71
26943,749,59,2025-11-21,5,32.56
26944,1436,24,2025-06-03,2,12.71
26945,1940,28,2025-06-17,10,32.22
26946,553,3,2025-11-26,1,12.25
26947,169,64,2025-08-20,8,23.28
26948,527,55,2025-07-04,7,17.26
26949,1926,16,2025-04-06,4,44.57
26950,731,89,2025-02-18,6,44.46
26951,585,69,2025-06-08,2,12.3
26952,537,36,2025-04-21,9,25.24
26953,1577,13,2025-07-16,5,21.77
26954,52,38,2025-11-27,2,51.17
26955,1798,73,2025-06-12,6,38.82
26956,852,94,2025-11-20,10,47.97
26957,778,56,2025-11-26,1,9.81
26958,1224,84,2025-11-25,3,29.52
26959,537,1,2025-03-25,8,23.85
26960,253,90,2025-02-18,4,34.15
26961,1951,82,2025-12-16,10,56.16
26962,64,67,2025-01-19,9,39.73
26963,1950,57,2025-06-23,7,52.89
26964,1856,92,2025-01-09,3,44.53
26965,401,1,2025-10-12,2,24.15
26966,966,69,2025-10-18,5,6.43
26967,860,72,2025-02-26,4,1.0
26968,1083,93,2025-11-13,5,7.79
26969,1554,32,2025-09-17,3,16.25
26970,1725,86,2025-10-03,2,42.52
26971,861,42,2025-09-10,10,14.71
26972,433,99,2025-10-01,2,9.93
26973,1594,43,2025-05-06,9,25.1
26974,1411,44,2025-04-06,5,44.6
26975,1052,52,2025-01-11,4,22.22
26976,56,51,2025-04-21,5,33.54
26977,231,80,2025-12-31,8,37.18
26978,1239,10,2025-07-06,6,14.2
26979,1881,81,2025-04-18,3,14.5
26980,866,9,2025-03-06,9,10.79
26981,2,59,2025-09-13,4,50.95
26982,691,26,2025-08-22,3,17.44
26983,383,3,2025-10-23,6,22.17
26984,812,85,2025-12-14,7,43.1
26985,561,86,2025-09-06,2,46.0
26986,122,81,2025-04-22,1,13.91
26987,1725,81,2025-02-12,2,16.2
26988,729,79,2025-03-08,9,37.68
26989,202,30,2025-10-05,4,24.59
26990,589,71,2025-11-08,5,34.63
26991,2000,21,2025-05-13,6,51.31
26992,152,26,2025-08-17,9,25.69
26993,686,77,2025-12-27,4,31.86
26994,1725,38,2025-10-06,5,58.49
26995,1103,74,2025-03-08,4,25.98
26996,1115,95,2025-12-07,3,49.05
26997,377,51,2025-10-08,8,37.49
26998,1091,16,2025-08-15,3,55.57
26999,1173,23,2025-08-06,10,28.96
27000,1585,93,2025-06-30,1,11.01
27001,1728,99,2025-11-17,5,19.81
27002,1097,24,2025-07-29,7,10.73
27003,1994,82,2025-04-25,3,51.13
27004,1018,54,2025-09-10,8,44.11
27005,466,50,2025-08-25,6,21.07
27006,496,14,2025-02-20,3,32.41
27007,1240,52,2025-05-09,10,23.21
27008,1,83,2025-10-02,4,39.74
27009,1131,88,2025-04-29,3,46.03
27010,549,56,2025-02-02,5,7.56
27011,1824,93,2025-05-05,3,10.12
27012,676,39,2025-01-11,1,43.4
27013,1136,74,2025-10-18,10,27.98
27014,45,56,2025-01-27,1,13.41
27015,1648,26,2025-12-01,1,19.47
27016,54,40,2025-06-06,5,58.03
27017,1389,30,2025-06-25,3,28.69
27018,92,49,2025-09-11,9,18.75
27019,868,100,2025-12-01,6,30.52
27020,1697,68,2025-01-20,8,25.41
27021,732,78,2025-08-18,10,19.3
27022,1642,69,2025-02-04,10,3.56
27023,1860,64,2025-03-20,4,20.7
27024,418,76,2025-08-04,5,31.12
27025,420,35,2025-12-09,2,37.56
27026,1518,87,2025-11-23,4,49.89
27027,1257,22,2025-01-26,1,28.59
27028,1599,40,2025-07-13,6,56.76
27029,760,66,2025-04-13,6,24.15
27030,248,93,2025-05-06,10,8.94
27031,619,99,2025-10-02,6,20.27
27032,1775,83,2025-10-05,1,38.71
27033,1971,100,2025-06-29,9,37.65
27034,1240,20,2025-02-28,6,39.68
27035,1027,46,2025-08-05,5,9.72
27036,76,89,2025-06-09,8,38.19
27037,577,99,2025-09-09,1,21.75
27038,1309,59,2025-03-10,4,45.07
27039,841,74,2025-04-10,6,26.98
27040,1107,44,2025-06-16,8,43.42
27041,1291,37,2025-10-19,7,6.31
27042,1598,10,2025-06-26,3,12.76
27043,673,37,2025-07-19,6,1.0
27044,724,36,2025-04-30,8,24.04
27045,1077,2,2025-07-18,3,40.63
27046,1276,86,2025-03-06,4,40.66
27047,926,81,2025-03-10,4,15.24
27048,969,91,2025-10-25,6,35.16
27049,1820,24,2025-10-13,5,17.1
27050,1647,10,2025-11-07,7,1.0
27051,1265,43,2025-05-21,5,25.97
27052,333,67,2025-03-06,8,35.26
27053,649,43,2025-01-12,1,28.46
27054,1195,86,2025-03-11,4,34.83
27055,359,37,2025-11-22,2,19.83
27056,1720,83,2025-05-09,5,36.45
27057,367,8,2025-12-24,1,22.66
27058,268,21,2025-06-02,3,47.16
27059,1932,64,2025-01-24,10,19.29
27060,1776,76,2025-05-21,4,32.99
27061,1825,4,2025-03-05,10,15.12
27062,644,76,2025-08-28,10,23.9
27063,1657,41,2025-10-14,6,53.28
27064,509,83,2025-04-29,10,40.82
27065,612,51,2025-08-21,6,34.57
27066,1368,11,2025-05-28,8,49.5
27067,90,64,2025-06-22,10,20.52
27068,1654,66,2025-11-03,5,11.12
27069,1597,52,2025-02-17,6,34.46
27070,1345,64,2025-09-21,2,26.72
27071,662,55,2025-01-12,6,20.26
27072,1305,77,2025-06-17,1,44.25
27073,1048,84,2025-12-02,3,39.35
27074,1093,25,2025-05-07,2,56.63
27075,1296,4,2025-04-17,9,1.0
27076,1636,78,2025-11-15,3,8.94
27077,1702,78,2025-05-28,5,29.24
27078,1951,44,2025-12-09,5,32.41
27079,895,69,2025-09-04,2,3.22
27080,691,34,2025-12-15,10,11.95
27081,1176,56,2025-07-09,5,2.56
27082,1415,14,2025-11-30,2,33.67
27083,1785,17,2025-08-27,6,35.65
27084,1477,31,2025-04-02,9,14.21
27085,1014,70,2025-06-10,8,16.31
27086,1882,12,2025-05-17,1,22.53
27087,586,82,2025-06-20,7,42.57
27088,446,97,2025-04-02,2,43.45
27089,865,51,2025-12-21,2,36.9
27090,675,87,2025-11-16,4,44.89
27091,3,22,2025-01-07,7,24.94
27092,780,90,2025-02-16,5,44.73
27093,1879,31,2025-07-12,5,19.76
27094,1782,87,2025-02-27,3,30.72
27095,622,55,2025-09-02,5,10.64
27096,63,30,2025-09-23,2,25.18
27097,1208,26,2025-01-28,6,22.65
27098,1430,8,2025-09-03,9,13.0
27099,1914,97,2025-11-09,9,32.7
27100,567,91,2025-03-21,2,31.7
27101,1569,6,2025-07-15,5,8.03
27102,28,66,2025-07-29,8,11.42
27103,531,62,2025-03-09,8,26.85
27104,1365,42,2025-12-29,9,13.58
27105,444,68,2025-04-18,10,32.43
27106,180,12,2025-02-08,7,27.72
27107,20,11,2025-07-17,9,43.55
27108,1451,100,2025-05-08,9,36.6
27109,609,94,2025-01-29,10,45.02
27110,172,82,2025-07-09,10,43.23
27111,172,73,2025-04-28,1,41.95
27112,561,34,2025-11-03,2,4.78
27113,478,47,2025-03-12,4,35.95
27114,1019,65,2025-09-10,5,19.76
27115,1119,27,2025-10-05,2,31.95
27116,1699,17,2025-08-22,8,43.59
27117,1928,42,2025-03-03,7,5.97
27118,1948,80,2025-09-20,1,33.89
27119,369,84,2025-10-14,1,37.62
27120,1820,17,2025-01-31,6,37.67
27121,1148,10,2025-06-15,9,10.8
27122,569,2,2025-01-23,5,41.91
27123,1144,11,2025-07-20,10,47.91
27124,1775,74,2025-07-12,8,25.17
27125,571,56,2025-01-03,5,16.32
27126,1924,7,2025-07-16,8,19.49
27127,82,17,2025-01-19,6,45.61
27128,735,9,2025-07-25,3,1.0
27129,1771,22,2025-05-08,5,26.52
27130,40,41,2025-12-19,6,41.88
27131,549,63,2025-09-29,5,8.78
27132,34,69,2025-07-17,7,12.22
27133,1262,91,2025-07-17,7,41.54
27134,133,59,2025-11-17,6,39.11
27135,1960,17,2025-06-23,8,37.76
27136,1355,42,2025-04-14,10,12.35
27137,349,86,2025-09-03,7,39.16
27138,910,6,2025-05-07,4,22.82
27139,406,39,2025-01-27,6,44.42
27140,1538,66,2025-01-25,9,17.3
27141,1447,63,2025-10-16,7,12.01
27142,726,93,2025-07-26,7,11.78
27143,194,26,2025-06-25,5,11.34
27144,218,18,2025-10-28,9,8.7
27145,1078,66,2025-12-11,8,12.41
27146,1464,43,2025-09-25,2,23.37
27147,838,18,2025-06-27,10,14.0
27148,538,80,2025-09-02,4,24.59
27149,914,36,2025-06-02,7,13.1
27150,640,29,2025-03-14,2,32.6
27151,776,23,2025-06-20,7,28.76
27152,43,90,2025-11-11,6,35.77
27153,40,24,2025-03-24,10,14.12
27154,1998,21,2025-10-11,2,36.79
27155,1483,28,2025-03-18,10,37.68
27156,1903,29,2025-05-19,7,26.5
27157,1797,38,2025-03-17,3,48.5
27158,614,73,2025-08-26,2,40.0
27159,1182,84,2025-09-07,9,31.87
27160,332,65,2025-05-02,2,30.24
27161,554,81,2025-12-29,8,18.62
27162,810,39,2025-02-08,4,49.29
27163,521,13,2025-11-18,6,23.04
27164,1071,68,2025-04-07,8,30.41
27165,1631,84,2025-04-04,2,36.72
27166,1941,94,2025-08-20,10,45.91
27167,218,48,2025-07-25,3,20.64
27168,1921,61,2025-05-09,7,35.27
27169,1686,79,2025-03-21,5,46.94
27170,1316,30,2025-08-14,9,32.87
27171,1072,25,2025-03-26,7,43.9
27172,1715,83,2025-03-27,4,40.0
27173,120,36,2025-02-25,2,22.75
27174,747,95,2025-12-26,6,44.45
27175,1428,94,2025-10-28,10,48.07
27176,104,64,2025-09-02,6,27.37
27177,1191,98,2025-10-14,10,4.0
27178,184,9,2025-07-01,3,13.3
27179,348,82,2025-07-15,9,42.06
27180,691,87,2025-02-04,3,33.9
27181,257,43,2025-03-03,6,19.83
27182,78,24,2025-08-17,9,16.56
27183,603,12,2025-09-24,10,22.91
27184,1113,25,2025-12-03,7,46.28
27185,528,19,2025-10-22,2,21.67
27186,626,74,2025-09-23,2,18.31
27187,1956,21,2025-09-07,5,43.3
27188,1584,7,2025-11-26,7,12.13
27189,1909,11,2025-10-26,9,48.1
27190,990,27,2025-09-22,6,50.74
27191,1883,28,2025-05-21,7,37.0
27192,1254,84,2025-09-14,7,40.91
27193,671,29,2025-09-21,2,37.52
27194,553,100,2025-11-26,10,35.82
27195,1074,52,2025-05-22,10,31.2
27196,244,68,2025-09-25,8,27.15
27197,1535,46,2025-10-11,10,1.17
27198,267,70,2025-02-26,3,8.82
27199,1182,59,2025-01-24,4,42.96
27200,1775,53,2025-05-02,10,8.26
27201,1659,82,2025-10-20,1,47.1
27202,267,36,2025-12-16,9,23.08
27203,674,9,2025-05-19,4,1.0
27204,936,92,2025-10-05,8,41.46
27205,607,40,2025-04-07,5,47.64
27206,1084,53,2025-11-02,3,12.24
27207,1459,8,2025-05-08,6,20.84
27208,475,3,2025-02-21,6,15.03
27209,494,32,2025-02-11,4,19.17
27210,1837,13,2025-11-30,9,17.84
27211,1403,40,2025-03-24,4,42.02
27212,1871,97,2025-07-16,6,44.3
27213,1795,20,2025-01-21,5,42.72
27214,1666,39,2025-08-25,8,46.08
27215,441,60,2025-09-16,2,51.39
27216,35,32,2025-12-25,8,14.91
27217,1610,40,2025-06-22,3,47.81
27218,901,41,2025-06-15,2,45.42
27219,1799,7,2025-05-15,6,9.83
27220,587,76,2025-12-19,10,31.3
27221,1776,17,2025-07-10,5,45.72
27222,1922,24,2025-04-19,9,10.91
27223,401,62,2025-11-10,9,31.8
27224,1243,84,2025-03-11,7,41.76
27225,1059,11,2025-02-02,2,56.46
27226,482,82,2025-11-29,3,46.68
27227,618,35,2025-10-24,10,40.93
27228,1610,4,2025-07-07,8,2.38
27229,141,46,2025-01-09,7,8.78
27230,40,9,2025-01-18,7,5.49
27231,1630,41,2025-04-26,9,45.51
27232,252,94,2025-10-31,7,45.88
27233,1983,11,2025-10-15,5,59.01
27234,743,95,2025-07-30,2,51.82
27235,1873,56,2025-03-20,6,12.05
27236,289,42,2025-02-13,5,16.73
27237,111,59,2025-03-16,6,40.16
27238,1818,42,2025-06-21,7,20.15
27239,28,43,2025-07-09,10,15.02
27240,656,6,2025-02-12,6,22.49
27241,465,23,2025-01-30,2,35.08
27242,646,30,2025-03-11,3,24.29
27243,1687,40,2025-05-11,4,45.71
27244,128,9,2025-09-17,8,1.22
27245,940,9,2025-05-14,3,1.43
27246,1138,42,2025-06-04,9,4.87
27247,1051,61,2025-03-10,2,38.33
27248,1150,58,2025-11-28,1,54.03
27249,1376,54,2025-08-27,5,33.68
27250,1310,15,2025-01-01,10,24.01
27251,466,24,2025-01-12,3,12.46
27252,1903,96,2025-12-30,8,7.77
27253,1448,57,2025-07-11,7,37.63
27254,1004,91,2025-04-14,9,39.44
27255,613,90,2025-07-16,3,36.61
27256,1460,72,2025-09-14,3,14.12
27257,1988,27,2025-08-10,9,53.52
27258,668,16,2025-07-28,4,54.42
27259,353,54,2025-02-28,1,41.25
27260,1847,47,2025-11-13,5,40.67
27261,185,31,2025-05-16,1,12.32
27262,1035,36,2025-02-28,10,25.24
27263,874,88,2025-10-23,8,44.33
27264,1820,58,2025-02-26,7,53.35
27265,856,21,2025-08-26,7,53.07
27266,1976,57,2025-11-29,3,36.35
27267,1601,99,2025-10-25,7,26.83
27268,338,79,2025-09-10,8,40.26
27269,441,80,2025-09-30,4,28.61
27270,1197,17,2025-07-08,9,42.14
27271,1873,94,2025-04-19,6,44.02
27272,1614,67,2025-10-05,5,40.63
27273,514,4,2025-11-03,1,8.11
27274,1636,33,2025-12-09,10,17.31
27275,72,84,2025-01-19,3,34.97
27276,482,18,2025-08-17,7,6.86
27277,140,63,2025-11-22,8,9.86
27278,1028,20,2025-06-21,7,58.09
27279,53,22,2025-04-03,5,22.6
27280,1270,34,2025-04-11,4,12.14
27281,1548,24,2025-11-29,8,9.18
27282,670,56,2025-08-16,6,8.01
27283,1167,18,2025-10-04,4,13.1
27284,1894,24,2025-09-16,4,16.1
27285,695,2,2025-10-14,6,38.16
27286,159,4,2025-10-29,9,15.1
27287,1564,93,2025-01-05,7,16.11
27288,10,76,2025-08-18,8,30.85
27289,1979,79,2025-01-07,7,27.84
27290,432,59,2025-10-21,2,47.95
27291,1657,41,2025-08-28,6,50.62
27292,456,99,2025-05-17,4,20.19
27293,1972,71,2025-05-09,9,33.42
27294,1754,36,2025-09-10,3,24.48
27295,218,18,2025-06-07,9,10.76
27296,881,34,2025-05-06,1,12.21
27297,539,21,2025-11-25,1,41.38
27298,1715,18,2025-10-22,8,14.36
27299,821,14,2025-04-28,4,38.6
27300,200,87,2025-07-03,4,38.16
27301,442,84,2025-09-14,6,21.35
27302,1645,90,2025-06-02,6,35.42
27303,1014,62,2025-05-02,2,28.58
27304,918,70,2025-10-29,3,11.82
27305,1087,88,2025-06-07,4,46.44
27306,650,45,2025-06-29,7,39.89
27307,65,74,2025-06-01,4,29.46
27308,1658,99,2025-04-24,6,25.27
27309,1588,60,2025-01-02,2,36.32
27310,596,2,2025-10-24,6,35.92
27311,245,13,2025-08-28,5,22.66
27312,1835,28,2025-05-02,7,31.12
27313,1761,25,2025-05-23,10,53.24
27314,207,2,2025-06-14,2,35.58
27315,1310,69,2025-05-04,5,15.14
27316,879,32,2025-02-22,5,8.28
27317,40,46,2025-05-10,5,22.59
27318,366,60,2025-10-16,10,51.58
27319,258,59,2025-12-15,3,43.33
27320,85,24,2025-09-23,6,18.25
27321,1207,65,2025-12-04,10,19.77
27322,1935,71,2025-08-04,8,40.82
27323,1520,11,2025-12-24,6,48.57
27324,482,46,2025-06-04,3,5.5
27325,1301,15,2025-05-11,2,1.0
27326,658,55,2025-05-14,4,15.61
27327,1087,34,2025-12-09,10,14.79
27328,128,18,2025-04-03,2,15.67
27329,559,16,2025-05-13,5,47.93
27330,1115,32,2025-03-10,1,17.95
27331,786,90,2025-02-01,4,33.34
27332,1520,45,2025-03-06,9,34.63
27333,1087,51,2025-12-23,6,36.95
27334,444,69,2025-04-30,5,1.0
27335,1129,96,2025-12-21,7,6.38
27336,450,11,2025-12-21,10,47.45
27337,1070,65,2025-09-18,9,28.57
27338,331,21,2025-12-20,2,44.87
27339,1400,25,2025-11-07,10,52.18
27340,244,3,2025-08-05,1,20.35
27341,675,26,2025-05-27,1,7.97
27342,736,96,2025-09-18,4,5.62
27343,849,86,2025-04-16,1,41.87
27344,1585,12,2025-10-22,1,28.98
27345,1875,66,2025-06-11,9,20.07
27346,1741,93,2025-09-22,10,10.97
27347,311,21,2025-03-12,6,42.27
27348,1863,85,2025-06-16,7,48.47
27349,1980,84,2025-07-15,7,34.29
27350,1792,21,2025-11-03,5,39.42
27351,1929,99,2025-07-22,8,12.42
27352,1523,40,2025-01-11,7,48.94
27353,1879,9,2025-12-21,2,1.0
27354,1586,9,2025-08-21,6,16.19
27355,1833,79,2025-05-27,4,30.82
27356,766,58,2025-09-30,10,48.0
27357,731,22,2025-06-29,1,26.83
27358,1863,11,2025-10-05,4,45.8
27359,1205,56,2025-09-07,10,1.0
27360,525,52,2025-11-07,1,32.05
27361,34,72,2025-07-02,1,4.66
27362,910,62,2025-02-04,2,30.37
27363,784,12,2025-10-17,7,23.64
27364,1420,22,2025-01-06,10,27.35
27365,1333,38,2025-03-05,2,56.42
27366,1245,1,2025-05-23,5,21.23
27367,558,87,2025-11-01,6,34.54
27368,1235,2,2025-10-26,8,29.86
27369,1839,97,2025-11-26,3,41.18
27370,8,24,2025-06-28,9,14.57
27371,1226,71,2025-07-25,6,33.33
27372,420,13,2025-06-14,2,24.37
27373,1136,1,2025-10-29,6,23.07
27374,1315,85,2025-03-23,10,36.77
27375,331,16,2025-12-18,2,49.31
27376,884,23,2025-06-04,7,31.57
27377,1568,29,2025-07-29,6,32.96
27378,1100,32,2025-10-23,7,10.11
27379,98,27,2025-09-18,1,44.14
27380,241,67,2025-03-08,3,38.34
27381,766,48,2025-01-18,3,13.95
27382,1060,17,2025-08-23,4,49.01
27383,1251,38,2025-04-03,2,52.6
27384,681,43,2025-04-14,4,25.56
27385,942,67,2025-05-27,3,36.66
27386,28,5,2025-11-08,9,10.83
27387,949,91,2025-09-23,3,28.8
27388,1657,13,2025-03-12,7,19.05
27389,247,80,2025-11-26,4,29.09
27390,1560,21,2025-03-29,3,47.34
27391,1548,11,2025-05-23,7,52.73
27392,416,24,2025-08-24,6,13.89
27393,1605,94,2025-01-13,3,50.44
27394,494,50,2025-06-08,2,27.6
27395,584,33,2025-08-29,7,16.21
27396,1105,7,2025-11-13,8,20.05
27397,569,72,2025-12-29,4,9.66
27398,1557,84,2025-12-21,7,41.04
27399,942,79,2025-04-26,4,39.53
27400,1506,64,2025-08-10,2,16.78
27401,225,95,2025-06-30,2,43.66
27402,1577,27,2025-03-24,1,47.35
27403,1138,40,2025-03-16,8,57.51
27404,1684,91,2025-05-18,6,31.19
27405,1361,94,2025-03-29,5,39.73
27406,1516,2,2025-05-18,6,40.38
27407,1334,1,2025-10-15,4,26.44
27408,1420,78,2025-10-26,7,20.28
27409,1801,97,2025-04-11,6,41.06
27410,1617,69,2025-05-29,9,13.39
27411,645,89,2025-08-02,9,32.12
27412,358,73,2025-08-06,3,41.6
27413,1743,5,2025-03-21,2,18.35
27414,1989,96,2025-12-25,10,11.79
27415,1375,79,2025-01-28,8,36.94
27416,1115,25,2025-08-17,5,44.28
27417,1127,5,2025-09-14,3,16.14
27418,453,76,2025-06-22,5,41.03
27419,831,51,2025-03-27,8,37.1
27420,1240,18,2025-07-09,5,13.23
27421,1198,16,2025-12-27,7,47.81
27422,636,42,2025-12-29,9,20.37
27423,316,63,2025-01-05,4,3.39
27424,376,36,2025-08-05,10,24.52
27425,1723,51,2025-11-21,1,29.46
27426,1534,32,2025-10-01,4,11.7
27427,1884,26,2025-01-02,7,19.06
27428,1321,50,2025-04-16,4,28.44
27429,64,19,2025-04-25,2,21.62
27430,867,83,2025-01-17,3,38.4
27431,1417,70,2025-04-30,10,4.98
27432,692,81,2025-08-25,7,20.84
27433,217,18,2025-11-01,1,3.99
27434,108,5,2025-12-10,10,30.25
27435,1385,96,2025-02-15,5,4.88
27436,1036,45,2025-06-15,5,42.87
27437,1123,83,2025-02-04,9,31.83
27438,163,7,2025-01-21,9,21.99
27439,693,23,2025-11-09,7,37.54
27440,564,69,2025-03-26,1,15.17
27441,163,92,2025-12-11,10,31.23
27442,694,45,2025-03-20,5,32.81
27443,1250,30,2025-02-13,1,30.95
27444,286,46,2025-01-01,8,12.67
27445,1787,59,2025-06-01,4,45.27
27446,495,9,2025-05-20,8,5.09
27447,1537,53,2025-09-05,6,16.87
27448,296,65,2025-01-01,8,34.81
27449,576,21,2025-07-09,5,48.03
