wallet_id,user_id,eth_balance,usdc_balance,total_token_value,created_at
859df69b-67b5-40c3-bf61-b513f0cecc89,5bfade58-f70a-4001-8e22-ca69662b46dd,4.517915,471.628378,1253.7190560000001,2025-01-15
278a4330-8395-4042-9c9c-9449760c4842,a05ac740-6ff9-4318-bba7-4141375b93b1,0.801077,205.281680,878.763768,2025-01-12
69aebebd-d222-4207-a63e-c780fae7978c,17fe2675-9ac0-4ef9-88ba-bb56dec0b75f,2.684818,497.101467,1850.523918,2025-01-26
76173ead-4298-41d2-9ef9-e01f6022f2a9,82e2f152-f99d-4156-81ef-50a65b9933ff,0.684558,98.214875,1025.929571,2025-01-16
7e74c06d-b2ef-4792-b123-f512f6472c1f,d14c07fc-6428-497a-9f2e-231614889828,0.050768,490.645507,1069.5355,2025-06-13
1a0d0350-075a-4e7a-aea5-3c6dbdd7fc2d,98b35e67-1b76-4c8f-93c6-5e03ca6771bb,1.165301,447.925242,938.173974,2025-06-22
4ca92908-fd67-408c-beca-55c5f27bcf90,cdbd8abe-54ee-460f-84b9-328b868fa8b3,2.243373,43.707635,1049.914583,2025-02-23
8ba8c881-db1f-4d8c-98b7-7d9626099fda,514052be-82c7-47b6-8de3-7db41bc2f0ed,3.656408,98.401528,1330.341643,2025-08-28
f916ffee-3f98-4927-aab7-2215a89b4b1d,d9718855-0349-4622-9492-cecb10bebfa3,0.879797,363.948235,1314.950359,2025-06-24
f4e5dda8-175a-4bb5-9b43-3e2bad6f1fb6,a774bae9-aadf-4e37-95dd-fadb9d045f1a,1.737621,23.127383,1445.926056,2025-02-26
47835dca-90a7-4613-843a-daa133fbc501,92cd0295-11d0-4021-83f6-3fc5403ade57,3.214724,410.542761,1598.852097,2025-05-06
a7602db3-2d4e-4224-96b7-426b931b6c05,c1754ff0-18cd-4ff9-9614-0d08e967343c,0.729901,129.147464,998.162594,2025-07-01
617b84b1-90c9-4384-84f7-3a4fe6b45f76,ccbe69ba-94d9-46eb-b356-a4e71cb38474,3.672222,460.244448,1461.073907,2025-04-05
0f7eb148-ace1-4513-a399-4016c61eec44,f7810a99-1f20-4fa2-a035-de3b61768277,0.111509,201.742107,898.222185,2025-04-05
49e8dc47-ff00-4308-ac91-a0da2a044bf1,d21518c3-bd5f-44d4-a03b-7572c2c7440e,4.793368,341.438559,1831.003542,2025-06-03
45798c28-7ff1-45b0-9056-6ca9c297ff79,861b26d9-2941-428b-83c2-c13a56146f35,2.589875,18749.674167,1826.870323,2025-11-26
c4ec4966-26e7-415d-956c-a331193a71ce,73c59a91-5d4d-4b11-bf5a-c9e53f1043f8,4.148971,366.551013,933.0557210000001,2025-07-03
1a4614cd-8536-40c1-a584-56389e6b2e5e,0d12bd34-9d9b-40a9-b24e-174ebe14ce64,3.494008,404.871001,1354.495243,2025-10-01
2851ee0d-fdf8-4c00-bce1-29135bc47821,06d112aa-a883-427b-bc5e-3ee29ac2a3ee,0.739382,494.589062,1275.465191,2025-05-25
8a9888b8-94e4-43c5-bd62-5a3ab752bafb,68e3a66b-c711-4d46-881b-c1a5150ec9d3,3.216524,321.029488,1192.859274,2025-01-21
69661c1e-7089-4024-b72a-39e6a42f14be,4e969ace-7cf8-4c9a-b18b-10e780f4c1d8,2.634971,58.693194,1430.121617,2025-03-26
8c990476-d172-4890-8eda-a326eafe53e2,6b91bd82-f074-47c2-a060-081a9b1e30cd,0.521873,3330.440478,1738.342668,2025-11-23
a853fded-e671-4570-83d7-c070fc7e23a8,02b49681-d507-474c-b289-eecb7e4da70d,0.126691,22.571203,1616.316683,2025-10-30
9480e61c-be39-4d5b-b526-6bd088d9eb11,5aa77c42-859c-4dbb-85e3-27e0b0b64fba,2.169047,470.623134,1486.086994,2025-11-23
4af4dac5-310b-4517-a2ea-5693807a582a,64620d4b-7227-4865-b084-ffb2a2a27a05,2.709615,173.754171,1505.209517,2025-06-29
633aa9d1-dc34-4bc4-9e21-b408b49adca0,e2431c12-f07c-499e-9626-7aff5e22b883,1.579126,201.460348,1258.306861,2025-11-13
1f9e185b-621b-4c92-99bd-0f86a42c5a42,460086d2-0a91-431e-9f39-5d8a25b7a2b2,2.663885,303.003061,1309.216102,2025-12-18
dab0cb8a-acbf-4acd-ac11-bc3dca5a27a1,33c1f8ed-5019-45fb-895f-c1fe83b2879d,4.231217,494.796935,1158.924267,2025-04-29
cd72f41d-efae-45e0-9848-058b62bf1617,71fa4f2c-d523-4c4f-96c3-d964059cb2f7,1.991308,253.937249,1409.826428,2025-10-07
221d3303-982f-4717-9274-467a278ac211,12a86290-5d1d-499f-b288-fa1ed4d641de,3.385821,460.256191,1037.1839320000001,2025-11-15
5c2d5d3b-fd55-437f-a7b1-958ebe3c4fb8,880fe733-9819-4e77-b5d8-2a7c50ccae32,4.745050,81.142766,1260.645769,2025-06-05
93779b09-7700-488f-98df-810cb28fc199,b9babd1f-3b5c-4263-a19c-318d2916cdfb,1.210461,96.185816,1424.214634,2025-08-06
39262278-239a-47a8-93e9-b48fd45b522f,1a89ed35-0ca0-4b03-936b-e2b0faa53361,2.354679,82.553662,1300.460505,2025-10-28
930b80bc-2ae6-440d-aa2f-9090bf2c400b,0ec7bbeb-a257-480b-89e6-8ec4b50f18e3,4.311203,403.656782,1022.168359,2025-08-12
f904b20a-fd04-4916-af7d-120503e07072,1cda56e7-eb9f-47ac-9468-8a6eca208553,3.070329,46.511454,1277.655195,2025-09-16
131ea0fc-d3eb-4521-baa8-ef5cb6caa860,9369574c-21c2-491a-b82b-5cc1d003dee0,4.590374,86.102858,1492.776285,2025-12-24
39282adb-5f1c-4fff-b978-73a62155eefa,0ef23e06-705e-4e69-a963-7f967b6fadc2,4.873424,251.750525,1385.3316829999999,2025-12-19
478e4406-d6dc-484f-9d4f-b593281b19b1,f3ee03ea-fa46-4e3c-b3f2-f06ba10d6b6d,3.182607,443.051267,1200.426469,2025-07-13
062ef804-0124-4e37-a768-eb5065c053da,ae61e6d4-18b9-4bb6-9403-a1abdc467c1e,3.002261,103.877731,1495.2834950000001,2025-10-17
c2f2a7d9-cee2-4b58-909a-baf2c9e048af,f028b169-a210-488a-ad4d-56a29374d410,4.801067,90.403266,1584.922348,2025-07-02
0ea89d2a-bad8-43f2-b278-3c8927c26ef8,c7200299-9683-4c4f-ab7f-34cec28aac6f,4.445990,386.268434,1524.230477,2025-01-18
6b87996c-5b4f-4cf9-8c59-67cf3731ef27,85ea44ef-ab0c-4d5e-b78e-87b63c6ff71c,0.826376,42918.320103,1699.672897,2025-03-20
f524cf37-b453-4cb0-b309-ff5077a29570,6513bcd3-d61b-4b1c-9288-eea0cdb0aa7b,2.044228,306.700363,1534.607444,2025-08-29
aacd2a62-866c-4e5e-b44c-13824ed5e1ec,5ded5e5d-7b6a-4a9b-b850-6b7010b51acc,1.285957,181.266609,1370.594686,2025-08-14
2244555b-47ac-4a06-9f8b-b6994b54f82e,aef4ab85-3cd4-4421-93e2-77c697ce8eef,3.428185,332.958266,1432.444477,2025-12-24
565612e4-64f7-47de-a7fe-51c7ed397f0f,454f04e3-bc46-4018-ad9f-0d59c86b724d,2.473259,123.045408,1326.809003,2025-07-11
4a0f7d02-55b0-42b9-9283-ecc4c93f7915,c7a70fc0-51cd-417f-95ee-1ffbd2724386,2.471537,76.103564,1151.589364,2025-09-03
6dcc8799-5047-4e51-ad66-eaae2df2fa8e,1c2f35e1-02e7-44e4-8ac8-526c70536efe,4.836711,30.651309,1702.741969,2025-05-19
a5cab9e3-7d97-4e1f-b9c5-667f35657ddf,b6ae7dac-e14e-4937-8d97-f93c3082cc0e,1.595281,328.853283,1527.121786,2025-11-12
3f46806a-a146-4a8a-aa56-9e1c47b84313,e8c722f9-5603-4c82-b3b6-e9fa9443f389,0.145059,273.529002,1451.958834,2025-06-25
34a70530-2215-4496-a19f-bdfeb718b93b,060a6ef2-af68-4b90-b91d-a5a183090b04,0.551192,286.595996,1439.250212,2025-11-04
6d90771a-68c8-4860-b31f-09a4f0c59b4c,e24472c3-1421-40fc-986d-8402cf0def48,3.575379,326.843111,1209.401991,2025-01-17
6c3bf064-f70c-4d4f-9e81-700f797c73dd,d8c17af5-dd9b-4cec-866c-4ff4c53e2309,4.700007,284.362403,1547.1850180000001,2025-09-30
790bf7ed-0d55-4ff7-9c5b-18f482ef4949,dc3f4958-319e-4e9d-bc0f-fa860decff32,3.013009,442.441092,1179.461092,2025-06-23
8f337100-958a-4799-a048-71586bcf0180,2dfc5e92-68d9-42c6-8d58-335231ab40f8,4.086144,151.051356,1369.2005100000001,2025-07-24
8cf1e437-7a71-463a-8486-5a7c4a035094,47e7e71a-9ab8-4e35-abc2-095e03892f16,1.003090,430.622793,1593.724094,2025-06-12
f96c1656-bbf4-4e2b-a4e9-71a5d3111a95,0ca43989-9c8c-4276-8d6a-fb3ecf7c8fe3,2.418584,131.364711,1647.220791,2025-04-17
f38eec6c-7a27-431d-8083-39f8e61bdb8d,5f44eb5a-6c49-447d-a40d-345aa2669660,0.520294,285.836522,1491.515658,2025-01-26
3de3c866-ed40-4ef9-aade-5ee187773c8d,db1fd3c4-3336-4923-92d4-719a4cefabf2,2.713199,153.528127,1128.128161,2025-08-17
ab621893-fa2c-4ebd-b455-a081a7a5d7fd,4bd8c0ad-c0e9-4f64-a0d0-d2d39387450e,0.288978,172.230824,1072.322721,2025-10-16
8ef1242d-4dc9-45d4-bdf3-50b4cc4019f3,ac152c2e-e74e-466a-913e-38aac0c93cf2,2.853116,348.729522,956.836188,2025-11-21
65b132a7-1d6e-45b7-9bf9-f311a8ede780,1e6966a1-df9e-48a5-b6da-5c18d02af6f4,1.238117,239.151230,1140.617399,2025-10-06
6070bfef-2b1b-4e62-ba8e-e855d614a23b,a2a9b4d9-8bbc-4b82-abd9-179569238ede,4.366471,421.189767,1153.658024,2025-01-13
50b3a29d-55c2-42be-a649-14cb67cedba4,dc4c329a-f460-4077-a6ce-4b747b9cb2f9,2.457305,0.310639,1153.918161,2025-10-06
6bba3de9-f1e4-4503-acdc-9305597be614,dd4ef8b0-906a-4576-8632-efc2244534eb,4.607182,13109.576566,1285.380159,2025-09-29
4db13d5f-615a-463c-b38a-02114cecb31c,ec6b2542-a6cd-4efb-94b2-4eb19156e3da,4.273763,207.506187,1154.768874,2025-05-16
cbaef862-24f9-4888-bac5-aadb5a5881ab,c934d6f0-f32f-4ca0-b566-266802915516,2.495731,298.632984,1180.215287,2025-10-01
518dea89-d2e6-486d-b963-f467c67f307c,1b081963-133e-4b5f-88a0-c5f3d64f5583,2.484247,56.145545,957.810021,2025-08-21
73e8979a-ca4d-4356-b97e-d95b3590bde6,879b2a65-cbc5-43ad-8baf-c4e5329c25b1,2.630815,51.020588,1017.34882,2025-11-02
c1cd65f9-1ac2-42d6-8213-094c6a2f8d0c,6bbcb860-e94e-4a26-9284-6106297a58a0,3.993391,415.596319,1708.597685,2025-07-30
0af1b8c1-8e3a-41f6-8a0d-d9e9c2603690,f4de902e-c3fd-4fb2-8b17-c08189247e32,1.864745,27005.339408,652.147459,2025-01-28
aed76e26-5f1c-4520-ba92-15c1d36499d4,35696235-7508-4f09-a057-45f70966982d,2.071692,450.008584,1548.338401,2025-01-30
98fb7b0f-be9a-4fa8-8d3e-3f7da9895d2a,c62e6a64-0302-4253-bca7-f37ffd9748a5,4.142650,472.857025,1054.822692,2025-06-29
a76bd5b1-59d0-4d5f-930c-d7f7f59bbc8d,1c1b6c07-c378-4709-bd03-60035eb61192,4.800915,341.785780,1571.076451,2025-10-23
bdba6ff9-f705-42f0-8bfc-d2571ce26c21,28a0498d-88e2-4aa6-bb71-053d14684575,3.002848,40.986956,1187.530866,2025-11-23
876a354c-c70d-45d8-a986-40a488fea5b2,88583a42-3df6-442b-a26c-bfcf157417c1,2.399502,334.096866,1149.946396,2025-05-15
4d4d8a10-0cb0-45ef-82f1-6898eb280df3,59f800da-e19a-4a4d-bc96-f2348fbf53a6,3.048025,461.566235,1266.092081,2025-03-21
caf71a8e-3bc9-4655-a382-72d9189b409c,504d642f-3630-4ba3-94ec-e079f7ebe0e2,0.300119,55.996390,1269.31893,2025-03-28
5e0886bc-b306-44b4-9ca6-a7e7827194f9,2e920999-71a1-4273-97d6-4b9226b02235,0.098729,118.274561,1394.727887,2025-02-27
b6421736-414e-4c4b-9093-f7e76d475af9,a4cd9d10-a11b-4bd8-abda-ac68ac6ef9bd,2.569141,98.904446,945.025678,2025-09-14
638a3257-b72c-4c20-bbda-a1188007002b,e73ed8dd-1ffa-4ec9-ba89-8b68c283d66a,2.849370,246.940202,908.061865,2025-04-16
6e633158-529d-48c9-8f88-9e45506e410a,7dac024b-9fd2-40ca-a540-31ffd05b685a,0.389910,19.392704,1452.087278,2025-05-17
1be13623-1d89-49be-9d83-058f6d7b053d,c0022e02-84ba-46d5-b4c5-9363f14690b0,2.556863,343.479997,1216.510413,2025-05-11
c62beb74-bb5f-4a3f-8171-392d401dea47,8894ea47-718d-4c8c-897b-246ba31cc21b,3.609451,51.594379,1662.268122,2025-03-12
ecf96251-9acb-474e-b502-5851e4a8f919,f92d961f-c429-4eb3-b06d-a6b0769f0113,2.010649,141.873804,910.6927049999999,2025-07-01
0e4d6bc7-278a-45a7-a5d4-56fb41f4dd89,f6fb7596-58af-401e-b5f9-57048cbf8448,0.944418,496.109602,1831.7704860000001,2025-02-25
0b9e9ba9-3d57-48b2-a590-e2588607ee77,44d31d45-6640-4500-a78a-ddb48a9cd3d5,4.950730,69.299926,1277.756193,2025-06-28
0f20bf84-a309-42b7-b4a2-a4d498189dfb,dbcdfe3b-0069-4825-9fb2-6a194909942a,4.713464,49.132797,1318.316671,2025-11-30
ae69dc15-39ea-4ecb-9edc-715dd6305854,08682228-a179-446b-949b-7b45f66442f9,4.657551,197.350088,1233.4345270000001,2025-03-24
be833913-3d71-4909-b6ce-44369281548e,6ecaa73f-4914-413f-8265-b551df56fce4,4.064997,294.305331,702.413363,2025-09-29
dacee98c-f433-442f-8d08-073d16e9bbca,5cbfed9c-f922-4fcd-9972-845e7d96154f,1.988375,419.034443,1232.430422,2025-05-24
177acada-242a-487f-9da8-2abf90ab8c19,405be575-5001-4587-8724-6e3f52ee209a,2.021015,75.621496,1262.490405,2025-01-16
0824afe9-33f0-49c9-b1ab-00aa60f790cc,7568855f-e206-4ca3-bb45-957115aa7e66,4.463906,145.515233,1152.037979,2025-08-13
5e31f842-e6cc-477e-8a70-87eaa41dd0ba,c040453b-e7fd-4119-a929-81e159054267,3.172861,451.473934,1102.082891,2025-12-15
d729b426-c824-4e4f-992e-f9d29da7b6ca,7607010b-e647-4fb0-8eae-9d95a30d4044,4.396069,152.924581,1172.654415,2025-02-17
9e817e92-0827-496a-a450-a51c1f42b462,61579c84-d2c4-44ce-8dbe-e13432b1fee4,0.467082,239.350048,1727.628625,2025-02-24
fe05a454-b25c-4ad4-a312-ad9c15c3bd6b,d744a0a2-3be1-4c26-9410-7964668d88d0,3.063394,190.495063,997.579751,2025-01-26
de6f3413-1a1f-41aa-919e-dbaf41af742e,1d230468-0c20-4481-8617-04418398b6e5,1.045056,482.823243,1221.770209,2025-12-17
8d1322a9-2a2f-447c-a213-4c5ebbe3e33b,f0840c03-17b7-4d29-a0f0-8df89e52969a,3.508094,84.673698,1434.895781,2025-05-14
d8048d6b-e3d8-4754-8ae7-0a9b927e4c86,ebf030b1-091c-4da4-8c21-dc261d6abbb1,4.785830,38.480631,1207.770287,2025-07-09
7a70d82e-ede6-4168-8df7-22e82e2059f2,90196588-bfaf-4e00-af03-535455d9ddbb,1.239571,397.959247,1885.352919,2025-06-26
c241ff98-a62c-4b4b-9b95-ffbda46bc6dc,e75b4733-413b-43af-bee3-3dbedae30daa,4.837316,330.612771,1181.166974,2025-11-12
665bdc7b-16bf-423f-9c81-63c16cfd87ba,78e3973c-f32f-4c37-8f84-9d8d2c097c1b,0.340757,402.461171,1533.947598,2025-06-30
1b139e2f-6867-4979-85eb-aead27eac4aa,f4d6eaeb-5a5b-4e87-b6de-6fc70f5d7cdd,3.372808,225.426572,1676.158244,2025-11-21
af103a1e-635d-43f5-95e5-bf665d9461e0,021a3e23-0b9c-4abe-918d-77f9f6d964d1,1.441103,305.611914,1628.92756,2025-10-02
c4cd2620-7fd8-4828-ad07-80a374351a71,fa363125-b0bc-442f-9f26-4284f3c81b8f,4.620255,260.400843,1185.1743199999999,2025-08-26
16e136fa-8747-46ff-9f84-6e4c29a96c26,1d3b72c3-f95a-477f-a248-0b8bc167d88f,1.509968,294.923437,1021.327009,2025-04-24
8f969585-2dbc-4bda-9528-03c20577ba29,d80010bc-7215-46b3-9286-919b3f7f6124,0.498488,193.550812,1074.280493,2025-07-22
0aaea7d9-6e58-49ea-ab47-8626dca87ea5,16eae97f-3251-49f1-a7a7-17e5c923a21e,2.990234,375.487933,1318.264464,2025-01-15
2526e157-021e-4323-bb61-12de97fc8edd,98d8fd9e-dcf5-4e5c-a7e5-c057571e0a76,3.087809,157.789307,1323.383688,2025-03-25
0be17287-7d72-4b17-a2cb-1c5aa1679675,54dd2ef2-ff4e-49e1-8eb1-d5ba3b82212f,4.073684,375.332938,1399.437985,2025-09-27
9b567466-1e13-421f-9681-5f475bd50f10,99b19acf-718a-40a4-b438-3c9c10aacea6,0.661987,227.945436,1278.304241,2025-03-21
8f40a68e-e09a-4ac2-aa32-b6f93944e755,a3c7c81c-0354-458e-aaed-9b30d7cd8a01,1.593359,478.257678,1081.061855,2025-09-30
bc51b0cb-49ac-4a12-a6a3-23e617f1210f,5f691744-e597-49b7-9f51-d86870ae8715,3.682583,33969.077835,1140.35528,2025-04-09
7fd97a75-6b4a-45ce-8852-4311f569ccd6,70ff30c0-de15-4b5c-b908-f62c9b1b774e,2.558326,392.733290,1319.350468,2025-06-12
410b6716-a67d-40a6-bf5e-10edb2d6b670,6585cc5d-7a8a-47eb-97ba-0d7026ddec53,0.283700,84.820330,1000.719605,2025-06-26
d9a33c4c-8c02-4e9d-a59d-4737068a26c3,f4e21a31-36c0-4e64-b4cb-2f87a757bbd8,2.695790,374.399970,1464.532667,2025-01-31
d824d2a1-fff4-497d-a1f5-1b6e1b355219,b35c01fe-fdc3-4451-8b3f-41d41df9ac6c,3.825630,121.540347,1090.245233,2025-12-31
c5d1d528-41af-4b05-9ff9-c4f7bc121e7e,606011da-0f65-4c29-8816-2ba9d89e9c6f,1.211634,13157.839105,1291.570282,2025-03-02
2c953d65-28af-4b8a-a001-70555e7ef19c,e95e4672-051b-4727-9091-ff5935d727a1,2.760238,300.411083,1436.371105,2025-04-14
901cad9f-971e-4fea-9e61-c926c15a8e61,32a777fb-82fe-4f3b-8afc-03da46f4ebbe,0.813261,190.762750,1363.727886,2025-03-01
f1a5639b-9ea4-47d0-bb9e-3b66473da28d,6051c5da-0771-441e-9dc5-3df78a887627,2.912367,67.188797,1303.1807450000001,2025-10-27
e2c126ba-98c0-4a2f-ae2e-c0c37f48364a,bae1aaef-4883-4bad-8c12-c6024e3300a1,4.251324,446.519052,991.980633,2025-07-26
3fd179d0-ec71-4f96-9ca9-f77f29acd5d9,9bda5a78-b5ea-4cee-b55b-1532f1a628ba,3.104739,293.052284,1097.3898179999999,2025-05-26
99f7244d-5ab9-48ec-91a3-d95020d2ad11,b1d50e3f-0d02-48fa-9238-aa63c06ac6e1,1.105388,381.130307,1892.880649,2025-07-23
c4e07536-25e2-4b35-9223-a3d434a85465,8ee04e0c-af27-40ab-99db-a05a972ec53b,0.248317,496.394111,1193.120066,2025-11-29
1338d1f4-a7f8-4bc6-9302-c3e872d80f27,5397789f-17e7-4df1-b7cf-ee432d97fc78,3.813287,357.365610,1181.025516,2025-03-08
11ebb42d-eb17-45c0-bdd0-f4516e6861a5,3de4bbee-d011-434e-b7f2-7a91f2dc825f,0.291923,116.083401,1110.772674,2025-11-27
db56b3ad-cb23-4fcd-bef5-e787f9c1205c,584d8655-3762-4d96-ba6b-e05fc670abfb,1.217132,235.582690,1312.118269,2025-02-18
ca9679d3-80c9-4349-9777-ef410a186ac2,557ecbcd-6707-430c-a8aa-04107586f197,4.667136,49.684823,1233.648126,2025-02-09
24147edc-e46a-4e46-8239-f386ae52c9e4,a95b358d-e275-49b5-a866-756d1bed0fe9,3.951038,31.750903,1706.344798,2025-11-29
6c565e09-6f88-464b-a06f-026ae51065d9,6befc4f1-802d-43d4-8e0b-b0d5476b5802,2.464909,29445.412696,1497.443973,2025-07-18
59de269a-fcec-47e9-bbb9-e5358f184620,e7e1b040-c468-4100-bb94-83b648c74c01,4.275405,197.363076,1255.175463,2025-06-06
11273855-c331-4476-8361-798500d9a8c7,925a5c9f-0bcd-4ce2-88d5-ec9dcc363e8f,3.521894,344.353969,1291.922802,2025-08-14
6f1564ed-66d1-4cd7-a75d-1d8cb57fc0e3,3ba8e9a9-9be5-4c4e-91ae-967d5f391073,4.326753,82.878150,1197.349906,2025-08-14
13400608-01c9-42e5-955f-687756dbbfba,128bff3d-4c76-4a86-b068-630c840e0189,1.308581,203.904971,963.043865,2025-01-11
2c66ab15-137d-436a-bedd-4a9c599f6814,51a65ffc-488e-40fd-9f0e-b5ad0fb40d20,3.715785,384.542980,1154.331814,2025-07-05
4e0e4117-a279-445a-b823-55658bbb73fa,5d11bf50-31c9-47b6-8728-2e71955f9d9e,3.749479,342.868831,1881.372599,2025-03-01
cfe71689-908d-47a5-a448-33e38f17fea7,ddbe2347-6f72-42dd-83d0-96379da9c0da,0.019277,168.789069,2162.797752,2025-11-30
d992dce5-18ce-4a95-b8ca-6dd8d7b6d09a,a7d0f8e2-d6df-4953-a0c7-81b975aca52e,0.974916,11.975639,1549.810082,2025-01-22
9bbeb8ad-3639-41e8-ae40-e673c4247e75,99cbdec8-6181-4559-b63c-57e2f661a876,1.116244,351.537989,1114.285173,2025-12-30
5035bb14-5e4a-46f8-a8a6-1204c37ffe3b,098316b5-f707-4f7b-bef3-d6bebcbb24bf,3.886702,115.807263,1668.681896,2025-11-13
4975e241-fd67-45fa-bbd3-e7e64b35cbba,f61ca438-ec7b-43ca-b87f-8370411ff4dd,1.796485,93.195729,1250.513775,2025-07-03
9f7b5997-0381-4401-a0ae-7c5c655b1606,c3d2e2e1-2463-4077-8b7c-0d0dd705beb6,3.162334,122.896645,1273.432235,2025-08-28
8854a4d8-d558-403e-a3cd-b6a3c5ccf008,547e7986-dfb0-400f-a68d-9f5921347c6f,3.611348,125.463840,1282.80351,2025-08-25
a4835ce7-1b5b-4540-af69-3554dc0b78c4,93c5213a-d5f0-4f3b-a812-942b1ad4bdbe,3.420365,435.318521,1084.520524,2025-03-24
3fd43d10-2316-4137-867e-9f9e077bf705,48c8524c-b326-44e1-91a4-1499679bb6c0,3.679895,295.187807,1629.860191,2025-12-04
868d045c-ce01-4bf2-9612-4590150c170f,42fe03a6-b119-4fcc-9431-61852e02be94,1.272673,37.891029,1517.688202,2025-11-09
4b03fa14-72c7-4ad0-9f88-920a963cfbf5,a62ed731-3b80-406a-9786-b9c5c0a8be60,3.222212,410.051321,1456.931343,2025-04-30
6e9a01f1-cd2f-425c-8bc6-2316a475363d,8c8d2d16-0ad0-4636-a21e-b2aa4dcbcd57,1.037796,7.225213,1341.372944,2025-05-20
9120cfae-97d3-473f-be41-8a5d4f016910,2ea7ba60-4f40-4e4a-912a-743e9d8b9c7b,4.383736,455.662153,1212.508631,2025-09-18
0c4d5038-ea67-4ebf-8232-368c169066f6,8ddd95f8-c330-45e7-b76e-c451814f57c1,0.045843,205.656595,1433.772041,2025-12-05
d4db247b-4d28-48b2-8a00-4ed0ec78666b,4e7a029f-eee4-424a-9f64-73e3a92d92c7,1.544277,258.548546,1573.425669,2025-02-26
c7548cb2-14bc-4f59-ab56-14c7239809b0,6ea11025-d8e4-4ade-a66d-4af19f1dbdb2,2.991401,163.781071,1153.613076,2025-09-20
11d21d13-4603-4021-9022-cf78d2db5d17,45c3c9e9-69ed-4efa-8d5c-fa9ad96e8999,4.790945,440.981383,1310.20269,2025-08-30
c7b4a0b5-2a88-4ff1-8510-839933d4b04c,db8ffcbd-543b-4f03-afc7-5dc0839881c1,1.996503,20931.721946,1459.894188,2025-10-07
42997bb0-fb0f-4bd0-8f44-e703d4a70f43,b34fefee-ece4-47ea-83e5-197990b7f1e6,4.337929,309.401899,1167.884192,2025-05-26
9c944e16-3a24-4e59-8158-3b2f900de7f4,3293e1fd-d4ec-4e47-b735-d0568f24aa86,2.138356,376.331675,1433.598289,2025-01-17
faf98ebd-cfd2-468a-b3ac-9bc5acbef9b1,48db48fc-eea1-419f-a39e-50b118dcb899,2.138680,138.862710,1735.903392,2025-10-15
0e7fe77c-65e0-4cc6-aa0f-2416d3f60aac,e0a32bc6-fed6-4cb4-94ae-371cb26dee9c,4.272216,484.329324,1793.558118,2025-08-21
7f69aad1-6aee-4bdc-8f17-ef1bc5fbcf71,2d0b5472-54f6-447f-a788-6ac34ebb817f,0.052523,13514.824640,1267.371979,2025-12-25
94845a0d-30f6-427f-bf40-cdeb10390e70,8b4b0110-03eb-4993-9bda-4c7726cd293f,3.865817,383.732228,1851.855014,2025-09-01
6666c160-e32b-4e9c-8fc0-6571b71cd956,d4b9cd2d-2808-4c97-a61a-0150058f0e50,4.606631,463.856572,1498.567607,2025-03-17
e5a16360-b7d7-4f54-96a1-17d00a962d2d,f7f35462-46f8-429a-9a78-ee89e6440d6b,0.134074,328.766116,1333.880923,2025-02-09
88b00d20-4766-4dcf-918b-f251934f9497,682570ea-70f1-4129-b251-a9c26a780338,0.575931,484.913065,1314.2037,2025-03-14
a0f0b1fb-1c42-46ab-9103-5668063cc89f,d99b8ec9-6e90-4e0f-bf49-c4b01a819c01,0.965530,293.108191,966.79786,2025-11-17
bf8be7e8-1c37-4723-b9a6-0f539eccf62e,a4fd7598-1972-406f-a03c-a8757502b5e9,1.921541,77.764991,939.445924,2025-08-10
dcb2de6d-bd12-4654-9bb3-4f75f6b0035b,0b3c9a2e-8e1a-439a-a1ca-787a917d1c09,4.593153,109.377784,730.797961,2025-05-21
c90be384-bf03-4d74-ae7a-397bc5aa3e4e,5bb45be9-9f2a-47f1-9d46-f7c958fc7655,4.860490,318.303362,1637.331925,2025-11-11
0c88208e-2c2c-4412-bdd8-2ba7968c9d43,28dbe6f5-4285-4d1a-8f19-3e4042cba77e,0.266360,33.313457,1087.602149,2025-12-11
b78a35dc-bd8c-4303-8655-7cdcd08f1478,8edd2ccd-6974-4230-9ee7-b2b3d024c5c1,2.467916,118.238488,1553.625013,2025-11-16
50012bb2-5469-41c5-b8ef-a0e4f038971d,793d6b81-c695-41b0-974c-e2962c48649d,4.316832,339.821134,1386.754579,2025-08-02
1584d5ce-b15e-4dd8-a69b-06f239fbc6b3,575470c4-fe6c-4a55-8a78-780040a4c5f7,0.494895,324.237153,918.194479,2025-04-14
b801f6aa-9b44-4d64-be83-6efaae6dbedf,78ff1993-575f-45c8-99e4-04caf06fe7f5,1.071827,443.200211,1305.404619,2025-07-28
751e40e7-fba7-4246-85fa-c7846698088c,b9b2e691-a309-437f-9ab1-478591373190,4.436389,382.968737,1216.142404,2025-10-20
402bcc62-8b67-4042-86b4-800eb81ce714,c7d6bda1-6c1e-41da-93ff-efcf7eca4913,1.740727,285.384423,1058.0256,2025-03-22
49db0afe-e011-4dec-9e7d-2057ee06f7d9,7e428e65-7876-4241-b0ea-194ca42d605b,0.572485,71.288120,1499.892896,2025-12-21
3a78288f-126e-4fa9-82f9-077938b502bd,ab38084d-8909-47cd-85cf-46d8fc3a35f9,0.711309,37.702928,1543.707932,2025-11-30
f7a4930d-6db1-4de0-8b4b-3ed23e81e719,424c4ee7-bf85-4925-935c-999139018156,4.175136,362.096660,1141.084086,2025-06-14
